"Spitalname";"2020";"2021";"2022";"% Änd. Vorjahr"
"Psychiatrische Universitätsklinik Zürich";4301;4182;4499;7.58010521281682
"Psychiatrische Universitätsklinik Zürich - Forensik";47;54;53;-1.85185185185185
"Integrierte Psychiatrie Winterthur - ZU";3419;3321;3512;5.75127973501957
"Clienia Privatklinik Schlössli";2609;2749;2827;2.83739541651509
"Sanatorium Kilchberg";2066;1995;2097;5.11278195488722
"Zentrum für Psychiatrie und Psychotherapie Affoltern";422;397;378;-4.78589420654912
"Allgemeinpsychiatrien mit Zürcher Leistungsauftrag";12864;12698;13366;5.26067097180658
"Psychiatrische Universitätsklinik Zürich - KJPP";375;390;384;-1.53846153846153
"Modellstation SOMOSA";25;36;31;-13.8888888888889
"Kispi Zürich - Psychosomatik und Psychiatrie";52;52;49;-5.76923076923077
"KSW - Sozialpädiatrisches Zentrum";25;28;43;53.5714285714286
"Kinder- und Jugendpsychiatrien mit Zürcher Leistungsauftrag";477;506;507;0.197628458498023
"Forel Klinik";592;589;667;13.2427843803056
"Suchtfachklinik Zürich";151;184;190;3.26086956521738
"USZ - Zentrum für Essstörungen";44;45;62;37.7777777777778
"Spezialisierte Angebote mit Zürcher Leistungsauftrag";787;818;919;12.3471882640587
"Privatklinik Hohenegg";487;496;481;-3.0241935483871
"Total Kanton Zürich";14615;14518;15273;5.20044083207054
"Clienia Privatklinik Littenheid";2121;2100;;-0.990099009900991
"Spitäler Schaffhausen";743;728;;-2.01884253028264
"Klinik Meissenberg";479;507;;5.84551148225469
"Klinik Sonnenhof";232;305;;31.4655172413793
