"Spitalname";"2017";"2018";"2019";"% Änd. Vorjahr"
"Zürcher RehaZentrum Wald";0.902682648401826;0.949581430745814;0.888125830748782;-6.47186202333008
"RehaClinic Zollikerberg";0.924576954069299;0.927316680096696;0.947381144238517;2.16371220020855
"RehaClinic Kilchberg";0.937228041901692;0.936905721192587;0.938517324738114;0.172013417046535
"RehaClinic Limmattal";;;0.951973684210526;
"Universitätsklinik Balgrist";0.941552511415525;0.992553565156305;0.988082191780822;-0.450491896100225
"Klinik Susenberg";0.853561643835616;0.784866275277234;0.771689497716895;-1.67885638297872
"Kinderspital Zürich";0.835510551132411;0.861308620276424;0.716295098108165;-16.8364183005296
"Klinik Lengg";0.928767123287671;0.935554171855542;0.925789160214413;-1.04376763365405
"Total Kanton Zürich";0.906162048908625;0.930696011950851;0.890094799582259;-4.36245689755215
"RehaClinic Zurzach";0.926940639269406;0.954713204478639;;2.99615358661178
"RehaClinic Baden";0.82791095890411;0.928767123287671;;12.182006204757
"Rehaklinik Bellikon";0.765506181089208;0.769335648594765;;0.500252982948868
"aarReha Schinznach";0.94666095890411;0.936904109589041;;-1.03065931084381
"Reha Rheinfelden";0.959396644605202;0.961374354367842;;0.206140992233039
"Klinik Gais";0.817157534246575;0.906027397260274;;10.8754871966808
"Rheinburg-Klinik";0.883751707650273;0.980874316939891;;10.9898072556881
"REHAB Basel";0.916539293439077;0.937418889689978;;2.27809068311255
"Zürcher RehaZentrum Davos";0.911972602739726;0.955917808219178;;4.81869799020638
"Reha Seewis";0.803595890410959;0.715707762557078;;-10.9368563108175
"Kliniken Valens, Rehazentrum Valens";0.920167427701674;0.952346524606799;;3.49709150056516
"Rehaklinik Dussnang";0.890301369863014;0.859717618170657;;-3.43521337017179
"Rehaklinik Zihlschlacht";0.991334348046677;0.99636732623034;;0.507697346871927
