"Spitalname";"2018";"2019";"2020";"% Änd. Vorjahr"
"Zürcher RehaZentrum Wald";0.949581430745814;0.888125830748782;0.891310096789549;0.358537712846685
"RehaClinic Zollikerberg";0.927316680096696;0.947381144238517;0.914423851732474;-3.47877859998299
"RehaClinic Kilchberg";0.936905721192587;0.938517324738114;0.928767123287671;-1.03889413582897
"RehaClinic Limmattal";;0.951973684210526;0.882534246575343;-7.29426020770417
"Universitätsklinik Balgrist";0.992553565156305;0.988082191780822;0.855737704918033;-13.3940767239479
"Klinik Susenberg";0.784866275277234;0.771689497716895;0.811044003451251;5.09978506261775
"Kinderspital Zürich";0.861308620276424;0.716295098108165;0.77077737702402;7.60612198237147
"Klinik Lengg";0.935554171855542;0.925789160214413;0.941285896988722;1.67389481755433
"Total Kanton Zürich";0.930696011950851;0.890094799582259;0.884974927960429;-0.575205205583973
"RehaClinic Zurzach";0.954713204478639;0.962607118283605;;0.826836139684195
"RehaClinic Baden";0.928767123287671;0.977660695468915;;5.26435216700705
"Rehaklinik Bellikon";0.769335648594765;0.8393399750934;;9.09932181441244
"aarReha Schinznach";0.936904109589041;0.939841449603624;;0.313515543855525
"Reha Rheinfelden";0.961374354367842;0.968043850633779;;0.693746014300789
"Klinik Gais";0.906027397260274;0.944011239901651;;4.19235033689223
"Rheinburg-Klinik";0.980874316939891;0.935702054794521;;-4.60530583431907
"REHAB Basel";0.937418889689978;0.761671232876712;;-18.7480387632672
"Zürcher RehaZentrum Davos";0.955917808219178;;;
"Rehaklinik Seewis";0.715707762557078;0.790547945205479;;10.4568074518311
"Kliniken Valens, Rehazentrum Valens";0.952346524606799;0.899663760896638;;-5.53189016276533
"Rehaklinik Dussnang";0.859717618170657;0.846218487394958;;-1.57018194002152
"Rehaklinik Zihlschlacht";0.99636732623034;0.886311516996449;;-11.0457063711911
