"Spitalname";"2015";"2016";"2017";"% Änd. Vorjahr"
"Universitätsspital Zürich";947.391780821918;941;953.884931506849;1.36928071273636
"Kantonsspital Winterthur";436;438;444.698630136986;1.5293676111841
"Stadtspital Triemli";400;400;390;-2.5
"Klinik Hirslanden";330;330;331.249315068493;0.378580323785815
"See-Spital";203.53698630137;213.25956284153;213.090410958904;-0.0793173728634411
"Spital Uster";206;209.426229508197;208;-0.681017612524459
"Spital Limmattal";184.345205479452;184.112021857924;188.586301369863;2.43019411051399
"Spital Bülach";165.534246575342;163.068306010929;162.013698630137;-0.646727378600032
"Spital Zollikerberg";167;173;174;0.57803468208093
"GZO AG Spital Wetzikon";162;160.560109289617;160;-0.348847102867356
"Stadtspital Waid";261;261;255;-2.29885057471264
"Schulthess-Klinik";167;166;166.479452054795;0.288826539032838
"Kinderspital Zürich";136.260273972603;156.530054644809;167.128767123288;6.77103991468544
"Spital Männedorf";121;129.325136612022;125.419178082192;-3.02026244251961
"Universitätsklinik Balgrist";94;92;84;-8.69565217391305
"Spital Affoltern";62.4958904109589;69;80;15.9420289855072
"Paracelsus-Spital Richterswil";42.4246575342466;30.4918032786885;30.241095890411;-0.822212402415667
"Limmatklinik";19.1780821917808;8.56010928961749;8.59178082191781;0.369989812381677
"Klinik Lengg";22;22;20;-9.09090909090909
"Uroviva Klinik für Urologie";8.49315068493151;9.98360655737705;14.7671232876712;47.9137143756889
"Adus Medica";18.1369863013699;12.9508196721311;12.986301369863;0.273972602739714
"Klinik Susenberg";14;14;14;0
"Sune-Egge";25;24.931693989071;25;0.273972602739714
"Spitäler mit Zürcher Leistungsauftrag";4192.79726027397;4209.19945355191;4229.13698630137;0.473665668958323
"Geburtshaus Zürcher Oberland";7.33424657534247;7.34426229508197;7.34246575342466;-0.024461839530332
"Geburtshaus Delphys";4;3.98907103825137;4;0.273972602739736
"Geburtshäuser mit Zürcher Leistungsauftrag";11.3342465753425;11.3333333333333;11.3424657534247;0.0805801772763903
"Klinik Im Park";130.249315068493;126;128;1.58730158730158
"Privatklinik Bethanien";96;95.7377049180328;96;0.273972602739714
"Klinik Lindberg";42;36.8989071038251;68;84.2873009996297
"Klinik Pyramide am See";18.986301369863;20.4262295081967;20.4821917808219;0.273972602739736
"Klinik Pyramide Schwerzenbach";1.36986301369863;;;
"Klinik Tiefenbrunnen";1.08493150684932;1.15846994535519;0.884931506849315;-23.6120444559318
"Eulachklinik";2.76986301369863;1.97540983606557;1.98082191780822;0.273972602739714
"Spitäler ohne Zürcher Leistungsauftrag";292.460273972603;282.196721311475;315.347945205479;11.7475581360186
"Total Kanton Zürich";4496.59178082192;4502.72950819672;4555.82739726027;1.17923781490523
"Spitäler Schaffhausen";162.638356164384;166;;2.06694405606185
