"Spitalname";"2019";"2020";"2021";"% Änd. Vorjahr"
"Zürcher RehaZentrum Wald";0.888125830748782;0.891310096789549;0.965483683291902;8.32186090671729
"Rehaklinik Zollikerberg";0.947381144238517;0.914423851732474;0.947461724415794;3.61297144871344
"Rehaklinik Kilchberg";0.938517324738114;0.928767123287671;0.951732473811442;2.47267048412285
"Rehaklinik Limmattal";0.951973684210526;0.882534246575343;;
"Universitätsklinik Balgrist";0.988082191780822;0.855737704918033;0.901586157173756;5.35776932490255
"Klinik Susenberg";0.771689497716895;0.811044003451251;0.782408074981976;-3.53074905275429
"Kinderspital Zürich";0.716295098108165;0.77077737702402;0.803403178174659;4.23284363594167
"Klinik Lengg";0.925789160214413;0.941285896988722;0.958851422550053;1.86612012540766
"Total Kanton Zürich";0.890094799582259;0.884974927960429;0.936750845052549;5.85055185816912
"Rehaklinik Zurzach";0.962607118283605;0.932494731296101;;-3.1282115429602
"Rehaklinik Baden";0.977660695468915;0.906385669125395;;-7.29036430265143
"Rehaklinik Bellikon";0.8393399750934;0.810009935419772;;-3.49441710677064
"aarReha Schinznach";0.939841449603624;0.893377239630205;;-4.94383494077804
"Reha Rheinfelden";0.968043850633779;0.922918807810894;;-4.66146681199836
"Klinik Gais";0.944011239901651;0.893818054092027;;-5.31701146003869
"Rheinburg-Klinik";0.935702054794521;0.926442964480874;;-0.989534036630868
"REHAB Basel";0.761671232876712;0.740273224043716;;-2.80934974426953
"Rehaklinik Seewis";0.790547945205479;0.748315118397086;;-5.3422220707204
"Kliniken Valens, Rehazentrum Valens";0.899663760896638;0.90280371676927;;0.349014377271661
"Rehaklinik Dussnang";0.846218487394958;0.798356318848122;;-5.6560060149687
"Rehaklinik Zihlschlacht";0.886311516996449;0.85214901803461;;-3.85445729934873
