"Spitalname";"2015";"2016";"2017";"% Änd. Vorjahr"
"Zürcher RehaZentrum Wald";0.922012937595129;0.923990588949605;0.902682648401826;-2.30607765951403
"RehaClinic Zollikerberg";0.917647058823529;0.958501208702659;0.924576954069299;-3.53930222782681
"RehaClinic Kilchberg";0.920870265914585;0.975987107171636;0.937228041901692;-3.97126816380449
"Universitätsklinik Balgrist";0.967123287671233;0.905867811605517;0.941552511415525;3.93928334276088
"Klinik Susenberg";0.964109589041096;1.00122950819672;0.853561643835616;-14.7486528465451
"Kinderspital Zürich";0.907053880740031;0.836214474069733;0.835510551132411;-0.0841797121612364
"Klinik Lengg";0.845923026744945;0.930457975539943;0.928767123287671;-0.181722581429899
"Total Kanton Zürich";0.918607988705035;0.926013618074899;0.906162048908625;-2.14376643915285
"RehaClinic Zurzach";0.938984541912781;0.96827422280603;;3.11929319236539
"RehaClinic Baden";0.924885844748858;0.920433789954338;;-0.481362626511983
"Rehaklinik Bellikon";0.790230537921818;0.753058776489404;;-4.70391356048694
"aarReha Schinznach";0.928938356164384;0.953011156648452;;2.59143142538172
"Reha Rheinfelden";0.953517529602972;0.96072549169664;;0.75593388373989
"Klinik Gais";0.937766069546891;1.37799086757991;;46.9439887333228
"Rheinburg-Klinik";0.866803652968037;0.881915983606557;;1.74345488586423
"REHAB Basel";0.897340854149879;0.943806921675774;;5.17819592309947
"Zürcher RehaZentrum Davos";0.926958904109589;0.954153005464481;;2.93369007345734
"Reha Seewis";0.811515410958904;0.835169057377049;;2.9147501204192
"Kliniken Valens, Rehabilitationszentrum";0.933085903232337;0.957509830958582;;2.61754331960622
"kneipp-hof Dussnang";0.891232876712329;0.899043715846994;;0.87640832590008
"Rehaklinik Zihlschlacht";0.86398575767096;0.924812790933009;;7.04028194006578
