"Spitalname";"2020";"2021";"2022";"% Änd. Vorjahr"
"Zürcher RehaZentrum Wald";0.891310096789549;0.965483683291902;0.960371572871573;-0.529486982410665
"Rehaklinik Zollikerberg";0.914423851732474;0.947461724415794;0.988074133763094;4.28644327266543
"Rehaklinik Kilchberg";0.928767123287671;0.951732473811442;0.985737308622079;3.57294047921428
"Rehaklinik Limmattal";0.882534246575343;;;
"Universitätsklinik Balgrist";0.855737704918033;0.901586157173756;0.942465753424658;4.5341863254698
"Klinik Susenberg";0.811044003451251;0.782408074981976;0.723720259552992;-7.50092148912643
"Kinderspital Zürich";0.77077737702402;0.803403178174659;0.853536774012094;6.24015403465779
"Klinik Lengg";0.941285896988722;0.958851422550053;0.977397260273973;1.93417220726413
"Total Kanton Zürich";0.884974927960429;0.936750845052549;0.942290269286699;0.591344460846344
"Rehaklinik Zurzach";0.932494731296101;0.899776080084299;;-3.50872236739883
"Rehaklinik Baden";0.906385669125395;0.906457925636008;;0.00797193877550839
"Rehaklinik Bellikon";0.810009935419772;0.843165905631659;;4.09327944782618
"aarReha Schinznach";0.893377239630205;0.979144428935052;;9.6003329277057
"Reha Rheinfelden";0.922918807810894;0.954457433837768;;3.41726983565125
"Klinik Gais";0.893818054092027;0.971335616438356;;8.67263331630448
"Rheinburg-Klinik";0.926442964480874;0.958518835616438;;3.46226075056197
"REHAB Basel";0.740273224043716;0.800904109589041;;8.19033886085077
"Zürcher RehaZentrum Davos";;;;
"Rehaklinik Seewis";0.748315118397086;0.652610680960889;;-12.7893229848407
"Kliniken Valens, Rehazentrum Valens";0.90280371676927;0.928421873259829;;2.83762195643531
"Rehaklinik Dussnang";0.798356318848122;0.908947003209298;;13.8522964934677
"Rehaklinik Zihlschlacht";0.85214901803461;0.925212002609263;;8.57396805351771
