"Spitalname";"2018";"2019";"2020";"% Änd. Vorjahr"
"Universitätsspital Zürich";0.786549196980016;0.785294388330304;0.694620333746414;-11.5465048434488
"Kantonsspital Winterthur";0.810682931337215;0.805248011882291;0.775295366467976;-3.71967952386493
"Stadtspital Triemli";0.80933588593466;0.802027120520271;0.802402875928565;0.0468507109896432
"Klinik Hirslanden";0.822097730525455;0.819732237561909;0.820934625492773;0.146680571504687
"See-Spital";0.621989799212344;0.589258798952852;0.554503451029605;-5.89814661826171
"Spital Uster";0.743532665964173;0.710768827423478;0.774993773349938;9.03598236845502
"Spital Limmattal";0.744257876966403;0.793976537592472;0.772900643046274;-2.65447321782395
"Spital Bülach";0.806392153546969;0.830511358802008;0.810390074087298;-2.42275852117597
"Spital Zollikerberg";0.72539757518501;0.775544163375073;0.726767363923699;-6.28936452040384
"GZO AG Spital Wetzikon";0.7036354056902;0.729300358554749;0.698372713064264;-4.24072813453343
"Stadtspital Waid";0.74117813906115;0.80653908401715;0.869508248480543;7.80732957785024
"Schulthess Klinik";0.729917342107375;0.711844778989228;0.774225924624881;8.76330732160877
"Kinderspital Zürich";0.725640612409347;0.799948307056087;0.743726986977997;-7.02811913997184
"Spital Männedorf";0.843146810178613;0.86659475784705;0.832276757510402;-3.96009784572278
"Universitätsklinik Balgrist";0.890932811480757;0.885737308622079;0.880135004821601;-0.63250173002124
"Spital Affoltern";0.779433289547758;0.733904109589041;0.835730035471192;13.8745545299057
"Paracelsus-Spital Richterswil";0.737428192664604;0.856401164999367;0.787082066869301;-8.09423211493613
"Limmatklinik";0.895892755276669;0.897976878612717;0.95030303030303;5.82711570159269
"Klinik Lengg";0.74013698630137;0.740447007930786;0.764116575591985;3.19665923525645
"Uroviva Klinik für Urologie";0.695206196357547;0.807829181494662;0.86435001046682;6.9966312516196
"Adus Medica";0.334259259259259;0.533647798742138;0.533333333333333;-0.0589275191514527
"Klinik Susenberg";0.711275026343519;0.756585879873551;0.599411517444304;-20.7741601595202
"Sune-Egge";0.761315068493151;0.601753424657534;0.683715846994535;13.6205992319274
"Spitäler mit Zürcher Leistungsauftrag";0.771277549122641;0.779556295116221;0.754229739280502;-3.24884244978655
"Geburtshaus Zürcher Oberland";0.813805970149254;0.786940298507463;0.737313432835821;-6.30630630630632
"Geburtshaus Delphys";0.704109589041096;0.726712328767123;0.691939890710383;-4.78489722552701
"Geburtshäuser mit Zürcher Leistungsauftrag";0.77512077294686;0.765700483091787;0.721283783783784;-5.80079290647114
"Klinik Im Park";0.584488618807292;0.586887229240827;0.652910425253845;11.249724431459
"Privatklinik Bethanien";0.40625;0.477711187214612;0.445013661202186;-6.84462220846771
"Klinik Lindberg";0.232634971796938;0.246454472199839;0.222074895531983;-9.8921218390743
"Klinik Pyramide am See";0.559925093632959;0.511369716425896;0.526096314231908;2.87983377446352
"Klinik Tiefenbrunnen";0.373287671232877;0.351941747572816;0.521428571428571;48.1576354679803
"Spitäler ohne Zürcher Leistungsauftrag";0.45344443201088;0.470057527838236;0.476145304391496;1.29511308568073
"Total Kanton Zürich";0.748666600502115;0.758042601408348;0.734805275764489;-3.06543795832677
"Spitäler Schaffhausen";0.809642242203941;0.814345273547179;;0.580877713400452
