"Spitalname";"2020";"2021";"2022";"% Änd. Vorjahr"
"Universitätsspital Zürich";1499441.819;1515865.352;1531029.265;1.00034696221489
"Kantonsspital Winterthur";524755.757;541572.215;586422.804;8.28155281193663
"Stadtspital Triemli";489273.037;510349.996;527754.449;3.41029746966042
"Klinik Hirslanden";387159.072;406282.614;421379.436;3.71584248987824
"See-Spital";135017.367;146898.327;149359.696;1.67555958618917
"Spital Uster";167879.475;172041.71;190108.365;10.5013226153123
"Spital Limmattal";190516.694;196198.927;210547.05;7.31304865902758
"Spital Bülach";145499.863;146042.648;156870.519;7.41418424568692
"Spital Zollikerberg";159479.931;169867.478;179255.059;5.52641453827907
"GZO AG Spital Wetzikon";154319.383;150598.775;159450.764;5.87786255233484
"Stadtspital Waid";154888.126;160514.676;165178.344;2.9054464776791
"Schulthess Klinik";198331.523;202390.37;205162.945;1.36991448753219
"Kinderspital Zürich";312242.74;327453.091;335295.335;2.39492135378865
"Spital Männedorf";139302.221;144165.009;147699.268;2.45153732137595
"Universitätsklinik Balgrist";185179.866;209055.193;212169.357;1.48963723661244
"Spital Affoltern";61739.1;62612.464;63601.463;1.57955610882843
"Paracelsus-Spital Richterswil";;;;
"Limmatklinik";17704.252;18515.243;19485.518;5.24041191357847
"Klinik Lengg";39750.51;41469.882;42624.254;2.78363946152536
"Uroviva Klinik für Urologie";17817.002;16856.621;17024.146;0.993823139287531
"Adus Medica";7687.863;8600.369;9109.467;5.91949019861822
"Klinik Susenberg";10004.942;9975.54;10157.262;1.82167581905339
"Sune-Egge";11847.031;11198.284;12051.049;7.61513996251568
"Spitäler mit Zürcher Leistungsauftrag";5009837.574;5168524.784;5351735.815;3.54474513824832
"Geburtshaus Zürcher Oberland";3349.539;3960.491;3415.769;-13.7539007158456
"Geburtshaus Delphys";2383.105;2635.015;2447.279;-7.12466532448583
"Geburtshäuser mit Zürcher Leistungsauftrag";5732.644;6595.506;5863.048;-11.1054102596525
"Klinik Im Park";144564.593;148682.691;151374.331;1.81032504987417
"Privatklinik Bethanien";76567.072;76672.645;74669.814;-2.61218456725995
"Klinik Lindberg";30261.502;31334.251;34045.011;8.65110833509313
"Klinik Pyramide am See";15542.063;15842.673;17376.621;9.68238124967926
"Klinik Tiefenbrunnen";1559.303;1420.929;1399.04;-1.54047105801909
"Spitäler ohne Zürcher Leistungsauftrag";268494.533;273953.189;278864.817;1.79287126312662
"Total Kanton Zürich";5284064.751;5449073.479;5636463.68;3.43893694445809
"Spitäler Schaffhausen";207486.408;210633.927;;1.51697599391667
