"Spitalname";"2016";"2017";"2018";"% Änd. Vorjahr"
"Universitätsspital Zürich";0.756319576314001;0.775016658624572;0.786202841858326;1.44334745702195
"Kantonsspital Winterthur";0.853650472839783;0.812586637094538;0.808994855681853;-0.442018272110389
"Stadtspital Triemli";0.887739071038251;0.84935019318581;0.809163101548839;-4.73151027213328
"Klinik Hirslanden";0.860192084782249;0.834044629712339;0.822097730525455;-1.43240526481229
"See-Spital";0.665342779905961;0.649142431021626;0.621744463813029;-4.22064032472471
"Spital Uster";0.773842139595564;0.746338250790306;0.743532665964173;-0.375913310507925
"Spital Limmattal";0.78323068932255;0.744762762588256;0.744257876966403;-0.0677914696081916
"Spital Bülach";0.837558433724846;0.812885769848651;0.806392153546969;-0.798835032244638
"Spital Zollikerberg";0.763984964780947;0.72005983309715;0.721272240592033;0.168375937547838
"GZO AG Spital Wetzikon";0.712005445418191;0.70875;0.7036354056902;-0.721635881453231
"Stadtspital Waid";0.749261981031342;0.693161428955144;0.74117813906115;6.92720455873979
"Schulthess Klinik";0.782605833168741;0.737809594338846;0.729917342107375;-1.06968685308892
"Kinderspital Zürich";0.759818467446326;0.755450640962591;0.725640612409347;-3.94599288647903
"Spital Männedorf";0.849449644011578;0.861330770238979;0.840794965781723;-2.38419491870216
"Universitätsklinik Balgrist";0.752910430030886;0.857795172863666;0.890932811480757;3.86311787072242
"Spital Affoltern";0.811475409836066;0.709006849315069;0.779433289547758;9.93311140798203
"Paracelsus-Spital Richterswil";0.875985663082437;0.804312375430332;0.736809544851966;-8.39261369592246
"Limmatklinik";0.876157037982764;0.912946428571429;0.895892755276669;-1.86798181810575
"Klinik Lengg";0.751987083954297;0.787671232876712;0.74013698630137;-6.03478260869567
"Uroviva Klinik für Urologie";0.84072249589491;0.658627087198516;0.695206196357547;5.55384220752608
"Adus Medica";0.294514767932489;0.295569620253165;0.334259259259259;13.0898564517408
"Klinik Susenberg";0.724043715846995;0.737181996086106;0.711275026343519;-3.51432480447612
"Sune-Egge";0.737643835616438;0.848986301369863;0.761315068493151;-10.3265780302052
"Spitäler mit Zürcher Leistungsauftrag";0.790360951519798;0.772790847577309;0.770737198417176;-0.265744498213416
"Geburtshaus Zürcher Oberland";0.691592261904762;0.690298507462687;0.813805970149254;17.8918918918919
"Geburtshaus Delphys";0.688356164383562;0.686301369863014;0.704109589041096;2.59481037924152
"Geburtshäuser mit Zürcher Leistungsauftrag";0.690453230472517;0.688888888888889;0.77512077294686;12.5175315568022
"Klinik Im Park";0.648755312689739;0.601519691780822;0.584488618807292;-2.83134088646517
"Privatklinik Bethanien";0.5275399543379;0.456678082191781;0.40625;-11.042369703787
"Klinik Lindberg";0.405183265457238;0.236301369863014;0.232634971796938;-1.55157715260017
"Klinik Pyramide am See";0.618111289459604;0.636035313001605;0.559925093632959;-11.9663512092534
"Klinik Tiefenbrunnen";0.330188679245283;0.325077399380805;0.373287671232877;14.8303979125897
"Eulachklinik";0.016597510373444;0.004149377593361;;
"Spitäler ohne Zürcher Leistungsauftrag";0.567832384493242;0.476386161839064;0.45344443201088;-4.81578426619673
"Total Kanton Zürich";0.776163092331973;0.752065245956255;0.748166077924688;-0.518461403785508
"Spitäler Schaffhausen";0.818174336691026;0.825746417369908;;0.925484990094572
