"Spitalname";"2019";"2020";"2021";"% Änd. Vorjahr"
"Universitätsspital Zürich";952.613698630137;965.688524590164;929.128767123288;-3.78587469312553
"Kantonsspital Winterthur";442.698630136986;434.997267759563;357.849315068493;-17.7352729336479
"Stadtspital Triemli";396;377.734972677596;392.019178082192;3.78154167281408
"Klinik Hirslanden";328.035616438356;332.677595628415;323.712328767123;-2.69488146454737
"See-Spital";207.216438356164;191.595628415301;197.186301369863;2.91795433998325
"Spital Uster";209;164.549180327869;159;-3.37235367372353
"Spital Limmattal";177.024657534247;173.355191256831;179.802739726027;3.71927048878771
"Spital Bülach";161;153.046448087432;142;-7.21770954208694
"Spital Zollikerberg";163;172.024590163934;171.964383561644;-0.0349988348951724
"GZO AG Spital Wetzikon";149;148.592896174863;135;-9.14774294382643
"Stadtspital Waid";192.980821917808;173.073770491803;181.821917808219;5.05457718495259
"Schulthess Klinik";125.38904109589;108.890710382514;97.7890410958904;-10.1952400233455
"Kinderspital Zürich";159;152.117486338798;151.147945205479;-0.637363367390242
"Spital Männedorf";127;125.418032786885;125.761643835616;0.273972602739714
"Universitätsklinik Balgrist";85;85;97.0082191780822;14.1273166800967
"Spital Affoltern";72;57;58;1.75438596491229
"Paracelsus-Spital Richterswil";21.6356164383562;17.9781420765027;;
"Limmatklinik";9.47945205479452;9.01639344262295;10.7397260273973;19.1133250311333
"Klinik Lengg";19;18;19;5.55555555555556
"Uroviva Klinik für Urologie";13.0876712328767;13.051912568306;13.0876712328767;0.273972602739714
"Adus Medica";8.71232876712329;8.19672131147541;8.94246575342466;9.09808219178083
"Klinik Susenberg";13;13;13;0
"Sune-Egge";25;25;25;0
"Spitäler mit Zürcher Leistungsauftrag";4056.87397260274;3920.00546448087;3788.96164383562;-3.34294994822442
"Geburtshaus Zürcher Oberland";7.34246575342466;7.3224043715847;8.26027397260274;12.8082191780822
"Geburtshaus Delphys";4;4;4;0
"Geburtshäuser mit Zürcher Leistungsauftrag";11.3424657534247;11.3224043715847;12.2602739726027;8.28330776960913
"Klinik Im Park";117.756164383562;108.710382513661;111.67397260274;2.72613343873214
"Privatklinik Bethanien";96;96;90;-6.25
"Klinik Lindberg";68;68;52;-23.5294117647059
"Klinik Pyramide am See";20.4821917808219;20.3114754098361;20.4246575342466;0.557232412351971
"Klinik Tiefenbrunnen";1.12876712328767;0.765027322404372;1.05205479452055;37.518590998043
"Spitäler ohne Zürcher Leistungsauftrag";303.367123287671;293.786885245902;275.150684931507;-6.34344187923711
"Total Kanton Zürich";4371.58356164384;4225.11475409836;4076.37260273973;-3.52042867508758
"Spitäler Schaffhausen";161;188.483606557377;;17.0705630791162
